1229253532,Support for multiple browsers in one run,"### What would you like?

I would like to configure Cypress like this:

`cypress run --browsers chrome,firefox`

This would
- run the test suite in both browsers.
- It would not stop if one of those fail
- it would report test results and videos/screenshots for both of them, prefixed with the browser / in a sub directory with the name of the browser

### Why is this needed?

We run Cypress in a cypress docker container to run the tests by Ops on other systems and mount the test results on the hosts file system. I've spent considerable amount of time to do this properly to run Cypress twice and have all test reports properly available on the host.

It would be a lot easier, if cypress would support that out of the box. And I could assume that this is actually a valid use case to run a suite with different browsers

### Other

_No response_",enhancement
1227734969,Make it possible to configure `nodeIntegration` and other web preferences when testing React components in Electron browser,"### What would you like?

I am trying to configure `nodeIntegration` and other web preferences for the Electron browser using the `before:browser:launch` hook. As mentioned [here](https://docs.cypress.io/api/plugins/browser-launch-api#Changing-browser-preferences) in the Cypress documentation, `launchOptions.preferences` should be the `BrowserWindow` `options` object.

This is an extract of my **cypress/plugins/index.js**:

```js
module.exports = (on, config) => {
  if (config.testingType === 'component') {

    on('before:browser:launch', (browser = {}, launchOptions) => {
      if (browser.name === 'electron') {
        launchOptions.preferences.webPreferences.nodeIntegration = true;
        launchOptions.preferences.webPreferences.contextIsolation = false;
        launchOptions.preferences.webPreferences.enableRemoteModule = true;
      }
      return launchOptions;
    });

    // ...
  }
}
```

However, this configuration does not seem to be taken into account, and I am still getting problems with `global`, `require`, `path`, `fs`, etc. not being available in the renderer process of the Electron browser.

### Why is this needed?

I am trying to leverage the recent support for React component testing in order to test the React components of an existing Electron application.

### Other

When I run my component test, I immediately get an error from Cypress. It looks like `Cypress` is undefined when invoking `Cypress.emit(event, ...args)`.

When I select my test in the left menu, I get another error: `Uncaught ReferenceError: global is not defined`.

",enhancement
1227676986,Cypress Studio: give data-testid priority when picking up a selector for recorded interaction,"### What would you like?

Cypress Studio is an awesome feature, however it frequently picks less than optimal selector for the any particular step. Consider DOM structure like the following:

```html
<button type=""button"" aria-label=""Add New"" data-testid=""Button::Add New"">
  <span class=""style_label__O3pAy"">
    <div class=""c-h-flex"">
      <i class=""Icon_icon__R1RDX Icon_small__Q8FfZ style_pageControlIcon__3kvpN style_pageControlIconLoading__P+QzK"">
        <svg xmlns=""http://www.w3.org/2000/svg"" fill=""currentColor"" viewBox=""0 0 24 24"">
          <path fill-rule=""evenodd"" d=""M12 4c-.78 0-1.412.632-1.412 1.412v5.176H5.412a1.412 1.412 0 000 2.824h5.176v5.176a1.412 1.412 0 002.824 0v-5.176h5.176a1.412 1.412 0 000-2.824h-5.176V5.412C13.412 4.632 12.78 4 12 4z"" clip-rule=""evenodd""></path>
        </svg>
      </i>
      <p aria-hidden=""true"" class=""copy-5 style_pageControlLabel__TsIAb"">Add New</p>
    </div>
  </span>
</button>
```

As you can notice it is a button with an icon and text, some of the classes have random suffixes. But there's also a `data-testid`, on a button, however when it is clicked Cypress Studio picks: `.c-h-flex > .copy-5` instead, which - yes, is static, but far from being unique. `data-testid` (and it's alternatives like: `data-cy` and `data-test`) should be given priority. Or at least there should be a config option that would allow us to give them priority. So if any kind of `data-testid` is present, Cypress Studio should pick it instead of it's descendants or ancestors.

### Why is this needed?

It is needed to always pick the most unique selector of the element, when it is available.

### Other

_No response_",enhancement
1226319833,"Enhance Typings for Cypress.Chainable<Interception> and addCommand('myCommand', {type: 'assertion/utility'},..)}","### What would you like?

1) Export the type ""Interception"" (as used in ""Cypress.Chainable<Interception>""). Workaround is available by using types from CyHttpMessages, such as ""CyHttpMessages.IncomingRequest""

2) Due to the flexibility of ""cy.get(..)"" the expression ""cy.get('@myAlias');"" cannot return the specific type ""Cypress.Chainable<Interception>"". It would be nice to have an function like ""cy.getIntercept('@myAlias')"" that returns the alias with the type Cypress.Chainable<Interception>.

3) Typing for  ""Cypress.Commands.Add('myCommand' ,{type:'assertion', prevSubject: false},...)"" is missing (because of the ""type"" parameter).

### Why is this needed?

1) It would be much easier to write custom assertion methods based on the ""Interception"" type when using TypeScript. Right now you always need to guess how the fields are named. Use the power of TypeScript and expose the type and make it usable via a specific command for retrieving network alias

2) Is optional. Could also be by done in each project on it's own, once the type ""Interception"" is exposed. But a specific function would be handy.

3) Example usage of the ""type"" parameter in addCommand:

- https://github.com/cypress-io/cypress/blob/develop/packages/driver/src/cy/commands/aliasing.ts#L5
- https://github.com/cypress-io/cypress/blob/develop/packages/driver/src/cy/commands/asserting.ts#L133

And here is one line I found which handles the type 'assertion'.. (but I don't know if there are more places that do something with this particular type)
https://github.com/cypress-io/cypress/blob/develop/packages/driver/src/cypress/cy.ts#L806

The types in https://github.com/cypress-io/cypress/blob/develop/cli/types/cypress.d.ts#L458 should incooporate this feature and the documentation should make it clear what the type does.

### Other

_No response_",enhancement
1220285725,How to set certain ram to be used by cypress application,"### What would you like?

Hello i've a requirement, it goes like this
i want my cypress application to use certain amount of ram size for which i need to set **max-old-space-size** but how to set to below command?
`cmd /c npx cypress run *`?

### Why is this needed?

If cypress application uses more ram space then cypress application takes in less time to complete execution, so we can test more test cases in less time.

### Other

cypress: 9.1.0
windows: 7
ram size: 16gb && 8gb machines",enhancement
1214611970,Change fake video file provided by `--use-file-for-fake-video-capture` at runtime,"### What would you like?

I have a webapp that deals with uploads from the user camera and I'd like to give various video files to fully test the behavior of my app (upload OK vs upload KO).

Currently, we can only pass a single file before launching the tests using `--use-file-for-fake-video-capture`, so we currently have a workaround with all the use cases in single video and we have to manually `cy.wait` inside the test to wait for the right portion of the video.

What could we imagine to better solve that issue?

I've also seen this issue here:
https://stackoverflow.com/questions/59973591/using-fake-video-in-plugins-i-cant-using-two-video-in-a-test-flow-in-cypress

### Why is this needed?

Because we can't pass several files to Cypress via `--use-file-for-fake-video-capture`",enhancement
1213268816,windows.navigator.webdriver  How to set as false,"### What would you like?

windows.navigator.webdriver  How to set as false

### Why is this needed?

Because I want to avoid some inspection mechanisms and achieve the purpose of login application

### Other

_No response_",enhancement
1200570034,esbuild-dev-server,"### What would you like?

i would love if we could have a esbuild-dev-server 

### Why is this needed?

wy not its fast

### Other

_No response_",enhancement
1197108323,"Function as an argument to resolve the selector in cy.get, cy.contains, etc.","### What would you like?

Currenty, cy.get() and other similar functions only take static values as selector, it would be good if we could pass a fuction that could yield a selector - thus making the selector dynamic. 

For example, instead of, 

cy.get(""x"") 

it would be good if we could also write, 

cy.get(() => (""x"")) 

### Why is this needed?

Dynamic selectors can be useful when, unique id are coming from backend. 
Also on the frontend side, if we have fix relations between ids of parent and child, it would be useful write a function that computes the ids instead of having to hardcode them every time. 

### Other

Thank you very much for your consideration and the wonderful testing tool. ",enhancement
1191455628,"""A merge conflicted on path ""/cypress.json"".","### Current behavior

When I execute
`npm run ng add @cypress/schematic`
while having cypress.json file with one line:
`{}`
then I answer Yes to ""Would you like the default 'ng e2e' command to use Cypress?""
then I see: ""A merge conflicted on path ""/cypress.json"".

### Desired behavior

Display message: ""/cypress.json already exists. Merge is not possible"", instead of ""A merge conflicted on path ""/cypress.json"".

### Test code to reproduce

-

### Cypress Version

9.5.3

### Other

_No response_",enhancement
1190419236,Wayland support on Linux,"### What would you like?

It would be great to have Cypress run natively with Wayland (npx cypress open) instead of using xfvb/X11/Xwayland.

### Why is this needed?

This is required for HiDPI monitors and fractional scaling on Linux machines. This is currently only supported with Wayland for Linux, and running Cypress with Xwayland leads to a very blurry experience on a 4K monitor.

### Other

Here's a screenshot attempting to show the issue, top right is a FF window under Wayland which has crisper text, the other two Cypress windows are running under Xwayland and are blurry.
![blurry](https://user-images.githubusercontent.com/1540729/161356670-b30b30cd-743f-49a3-88cf-477569059db1.png)
",enhancement
1189979589,Ability to overload default assertions (unvalid DOM or unvalid API responses),"### What would you like?

Cypress has default assertions such as
- failure when pages/calls replies HTTP 400-500
- synthax error detections
-  etc

It make Cypress very powerful as scenario can focus on 'what is specifically expected' within the test, and not re-asserting what is 'obviously KO' for all tests all the time. But these mecanisms aren't exposed.

I'd like to be able to add default assertions to that list. One might think I just need to overwrite commands but what if I want to detect (and throw) if DOM or responses contains some elements (ex DOM contains element [id=*""error""], or DOM text contains 0x* or ...)?

### Why is this needed?

I'd like to catch (and throw) each time an DOM-alert pops into our product with a generic 'fallback' error message, to catch all unhandled errors. Today our tests pass even when such feedback arise. It's tricky to catch those. And putting this would really help us.

I'd like not to code '.should('not.exist')' each time I navigate, but even that would not be enough, as it would still miss DOM repaint.

I'd like a more global mecanisms to overload default assertions to specify a bit what a valid responses (request response and/or DOM) should never have. Even if its a fairly advanced feature to put in place on our side.

### Other

If there is a way to do that today, even very technical and poorly documented, I'd be glad to implement anything using that on our side, and help with its documentation. If you were to develop that, I can also test v0 of this if you need a guinea pig.",enhancement
1185877894,Cypress doesn't support hive and Informix DB connections,"### What would you like?

Cypress doesn't support hive and Informix DB connections. It would be great if you can add these features

### Why is this needed?

This feature is needed to perform end to end validations from database level

### Other

From https://github.com/cypress-io/cypress/issues/20484: I see plugins for MySQL, Oracle and SQL server. Any help on this would be much appreciated. For Informix, I need to provide host, port, server and DB details along with username and password",enhancement
1183070294,Ability to override config files from CLI parameter --env,"### What would you like?

Hi all, 

I would like to propose a feature that would highly benefit in the terms of customizing how cypress gets its environment variables. 

I would like to have access to CLI parameters in the plugin files, however, there is no way in my knowledge to do that. 

I have the following scenario done with the use of @bahmutov 's dependency to merge cypress.json configs. 

mobile-dev.json extends > dev.json extends > cypress.json
mobile-dev.json contains mobile-specific env vars such as userAgent, viewportHeight
dev.json contains development environment-specific vars, such as authUrl, abc, and def variables.
cypress.json contains global configuration, which should be default to any runs on any environment.

Furthermore, we are overriding variables from CLI as well in some cases such as and to have the highest precedence:
`npx cypress:open --config-file mobile-dev.json --env abc=123,def=456`

In the example above I would expect the following behavior: 
mobile-dev.json read >> it contains extends so with the `cypress-extends` dependency it reads the next >> dev.json read >> cypress.json read. >> config returned in plugin >> **CLI --env parameters gets read and cypress overrides the parameters in the returned config.**

This is however not the case. Config is correctly merged, but there is no way for me to access CLI parameters in plugins, and CLI parameters get overridden by the config or do not overwrite existing environment variables. 

The easiest solution would be to let us change this order of the sources to be read up however we like:
![image](https://user-images.githubusercontent.com/101114202/160354317-751348a6-69b6-4f58-b17b-279ae86ec608.png)

Anyone has a solution for the above-mentioned problem, or have you considered the possibility to let us configure the precedence in which order these values come from?

Cypress version:  8.6.0

### Why is this needed?

I would like to have the ability to customize our configuration however we see fit in Cypress.

### Other

_No response_",enhancement
1178669807,Modify the contents of a fixture inside cy.intercept,"### What would you like?

I'd like to be able to modify a fixture's contents inside cy.intercept. Or, modify the response of all cy.intercept calls.

```
cy.intercept(
    {
        method: 'POST',
        url: '/graphV2',
    },
    (req) => {
        const operationName = req.body.operationName;
        const fixtureName = operationNameToFixtureMap[operationName];
        if (fixtureName) {
            // I would like to load the fixture here and change the logged in username: replace ""user1"" with ""user2""
            req.reply({ fixture: fixtureName });
        }
    }
);
```

Similar question:

https://stackoverflow.com/questions/66705779/how-to-can-i-load-cypress-fixture-inside-intercept-based-on-request-data

### Why is this needed?

I'm writing UI only tests that fully mock APIs. Different users have different permissions. I'd like to be able to reuse my fixtures for different users, so I need to modify the usernames inside the fixture contents for different tests.

### Other

_No response_",enhancement
