1235526932,Snapshot's in xhr requests for absolute URLs take a snapshot of the primary instead of the current domain,,bug
1235525235,cy.pause in cy.origin,,bug
1234298800,cy.origin test hangs when visiting inside a cy.origin block,"### Current behavior

A simple test to visit cypress.io in a cypress.io `cy.origin` block hangs.

### Desired behavior

The test should not hang.

### Test code to reproduce

```javascript
it('navigates', () => {
  cy.origin('https://www.cypress.io/', () => {
    cy.visit('https://www.cypress.io/')
    cy.url().should('eq', 'https://www.cypress.io/')
  })
})
```

### Cypress Version

9.6.1

### Other

_No response_",bug
1233200231,Multiple zombie processes when running Cypress inside the Docker with Node,"### Current behavior

When running Cypress tests in an infinite loop inside a docker container and starting the test script with `node cypress.js`, we can see a huge amount of zombie (`<defunct>`) processes. 
When starting the same cypress-test.js file inside the docker container by using a shell script - all child processes are killed correctly, so no zombies are left.
Due to this bug, it is impossible to run cypress tests using 'pm2' or 'node' inside a docker container. At one point all processes just stop, because no free PID is left, so no new process can be started.

Tested with Cypress Version: 7.7.0, 9.6.1

### Desired behavior

No <defunct> zombie processes should appear, when running cypress tests synchronously inside a docker container by using `ENTRYPOINT [ ""node"", ""./cypress-test.js"" ]`

### Test code to reproduce

**Dockerfile:**

```
FROM cypress/browsers:node14.16.0-chrome90-ff88

RUN mkdir /opt/prj/
WORKDIR /opt/prj/
COPY package.json package-lock.json *node_modules /opt/prj/

RUN npm install
RUN $(npm bin)/cypress verify

COPY . /opt/prj/
ENTRYPOINT [ ""node"", ""./cypress-test.js"" ]
```


**cypress-test.js:**
```
const cypress = require('cypress');
const TEST_FOLDER_PATH = process.cwd() + '/cypress/integration/test/';

(async () => {
    while (true) {
        const result = await cypress.run({
            spec: TEST_FOLDER_PATH + 'test.spec.js',
            video: false
        });
    }
})();
```

**/cypress/integration/test/test.spec.js**
```
describe('Test', () => {
    it('should be true', () => {
        expect(1).to.equal(1);
    });
});

```
**cypress.json**
```
{
  ""pluginsFile"": ""cypress/plugins/index.js"",
  ""retries"": {
    ""runMode"": 1,
    ""openMode"": 0
  },
  ""defaultCommandTimeout"": 15000,
  ""video"": false,
  ""videoCompression"": false,
  ""videoUploadOnPasses"": false,
  ""viewportWidth"": 1280,
  ""viewportHeight"": 720
}

```
Start docker:
```
> docker build . -t cypress
> docker run cypress
```
Look up the name of the running docker container and execute:
```
> docker exec -it <container_name> bash
> ps aux
```

<img width=""948"" alt=""Bildschirmfoto 2022-05-11 um 23 18 57"" src=""https://user-images.githubusercontent.com/11724048/167949489-817dd765-2236-4343-9d2a-6abc6d001349.png"">

_______________________________________________________________________________________________
___________________ EXAMPLE WITH NO ZOMBIES____________________________________________
When replacing the ENTRYPOINT in the Dockerfile with:
```
RUN [""chmod"", ""+x"", ""/opt/prj/commands.sh""]
ENTRYPOINT [ ""./commands.sh"" ]
```

**commands.sh**
```
#!/bin/bash
node cypress-tests.js
```

NO Zombies

<img width=""1747"" alt=""Bildschirmfoto 2022-05-11 um 23 26 43"" src=""https://user-images.githubusercontent.com/11724048/167950541-417002d3-55b9-42d2-a054-1478b95a49f7.png"">

### Cypress Version

7.7.0, 9.6.1

### Other

_No response_",bug
1231537453,Tests finish without running all commands if Error is not a constructor,"### Current behavior

I have noticed this rare but unfortunate behavior, same was noticed by other people on my team.
Sometimes a test passes, but when you look at it, it is missing lots of commands, as if it exited early. 
For example the test below should have a lot more commands, yet it has finished already somehow

<img width=""845"" alt=""err1"" src=""https://user-images.githubusercontent.com/2212006/167695885-90111c2c-f905-47dc-a745-50cc0b060b1c.png"">

When poking around, I noticed the Devtools is showing an error that is NOT reflected in the Command Log ""ErrorConstructor is not a constructor"" Seems somehow the `specWidow.Error` can be undefined, which causes a problem when we grab the user stack

<img width=""602"" alt=""err2"" src=""https://user-images.githubusercontent.com/2212006/167696220-8df54c74-3cf1-4e2b-a579-6888b40b536f.png"">

The error can be thrown only inside

```js
const captureUserInvocationStack = (ErrorConstructor, userInvocationStack) => {
  if (!userInvocationStack) {
    const newErr = new ErrorConstructor('userInvocationStack');
    userInvocationStack = newErr.stack; // if browser natively supports Error.captureStackTrace, use it (chrome) (must be bound)
    // otherwise use our polyfill on top.Error

    const captureStackTrace = ErrorConstructor.captureStackTrace ? ErrorConstructor.captureStackTrace.bind(ErrorConstructor) : Error.captureStackTrace;
    captureStackTrace(newErr, captureUserInvocationStack); // On Chrome 99+, captureStackTrace strips away the whole stack,
    // leaving nothing beyond the error message. If we get back a single line
    // (just the error message with no stack trace), then use the original value
    // instead of the trimmed one.

    if (newErr.stack.match('\n')) {
      userInvocationStack = newErr.stack;
    }
  }

  userInvocationStack = normalizedUserInvocationStack(userInvocationStack);
  return userInvocationStack;
};
```

Which receives the `ErrorConstructor` from its callers, but does not check if it is defined or a function before calling `new ...`

A few more places from the stack that call this function
<img width=""1070"" alt=""err3"" src=""https://user-images.githubusercontent.com/2212006/167696488-1b69d3a5-c862-4a23-b68a-d37dc17de6c3.png"">
<img width=""1790"" alt=""err4"" src=""https://user-images.githubusercontent.com/2212006/167696492-619038a5-40a3-4ff8-a310-3d44d5d5486a.png"">

A conditional breakpoint worked to stop there on undefined `Error` argument
<img width=""756"" alt=""err5"" src=""https://user-images.githubusercontent.com/2212006/167696596-5a6dce05-b9ee-4a19-a7c0-27e5d1754375.png"">

<img width=""1536"" alt=""err7"" src=""https://user-images.githubusercontent.com/2212006/167696620-866f386f-e0d7-47bb-b866-8ad4ee4d99c4.png"">


### Desired behavior

This is very rare but happens and is very concerning. Especially since it lowers the confidence in the passing tests. 
What I would like to do is a simple guard: if there is no `ErrorConstructor`, do not try to use it. Having no stack is preferred to skipping the rest of the test with PASS status.

### Test code to reproduce

Really don't know, since this function is called a lot at the start of the test. 
I will try to trace it better, but a little defensive programming would not hurt still

### Cypress Version

I have seen it in v8 and v9

### Other

_No response_",bug
1230835001,Request body sometimes not displayed in console props for xhr request,"### Current behavior

#21361 being fixed is a step forward, but the _request_ body still isn't displayed in the console props for certain xhr requests:
![image](https://user-images.githubusercontent.com/36038882/167589090-f0eefb25-bb95-4a1d-b287-f6037fb0fd3b.png)


### Desired behavior

When an xhr request has a body, it should always be displayed in the console props

### Test code to reproduce

```js
it('', () => {
  cy.visit('http://automationpractice.com/index.php?controller=authentication&back=my-account')
  cy.get('#email_create').type('a@b{enter}')
})
```
When the test has finished, open the console and click the `POST 200 /index.php` request at the bottom of the runner log. Note that I do not own or control this website. It appears to be flaky sometimes; if that happens, please try again after a few minutes.

### Cypress Version

9.6.1

### Other

_No response_",bug
1228736626,Some elements are not loaded while running page in chrome via cypress,"### Current behavior

Hi, after running ""npx cypress open"" the image and ""bag"" icon(web element) cannot be loaded when page is opened in Chrome. Actually, it seems that the website behaves differently, like that some actions doesn't work. For example adding to bag functionality behaves very strange on my web shop site. However, if I visit the same page on Chrome manually without Cypress everything loads very fast.

![image](https://user-images.githubusercontent.com/105131708/167273244-f2d658b4-f046-4331-b802-c6ebd821fa74.png)

![image](https://user-images.githubusercontent.com/105131708/167273292-ff185aae-6719-4eb6-aed9-6fee4b4a85e6.png)


These are the errors I see in the console. Maybe it is something that has to do with this:

Failed to load resource: net::ERR_SSL_SERVER_CERT_BAD_FORMAT

Uncaught TypeError: Cannot read properties of undefined (reading 'filter')

Uncaught TypeError: Cannot read properties of undefined (reading 'filter')
    at HTMLDocument.<anonymous> (search.js:570:1)
    at i (jquery.js:1037:1)
    at Object.fireWith [as resolveWith] (jquery.js:1148:1)
    at Function.ready (jquery.js:433:1)
    at HTMLDocument.t (jquery.js:103:1)

All these errors doesn't exist if I visit the same page manually in Chrome. 

### Desired behavior

![image](https://user-images.githubusercontent.com/105131708/167273338-ce42c173-2777-4d95-b02e-172719d107e2.png)


This is the behavior when I run the website manually in Chrome. Everything works as expected in that case.

### Test code to reproduce

describe('Shopping bag tests', () => {

    beforeEach(() =>{
        cy.visit('https://www.localhost:443/')
    })

    it('Add product in a bag', () => {

        cy.get('input[type=""search""]').type('adidas shoes').type('{enter}')
        cy.xpath('//ul[@id=""navlist""]/li[1]').click()
        cy.get('#lblProductBrand').should('contain.text', 'adidas')
        const price = cy.get('#lblSellingPrice')
        price.contains('£')

        cy.get('#ProductQty').clear().type('2')
        cy.get('#aAddToBag').click()
        cy.get('#divBagItems').should('be.visible')
        cy.wait(8000)
        cy.get('#divBagItems').should('not.be.visible')
    })




Test failed at step  cy.get('#divBagItems').should('be.visible')  because bag popup should appear but it seems that nothing happened after clicking to ""add to bag"" button. Actually, the application behaves differently when I run it via Cypress.


### Cypress Version

9.5.2

### Other

_No response_",bug
1228225945,Styles dont render in pinned DOM snapshots when running in GUI mode with CSP enabled,"### Current behavior

When running cypress tests in GUI mode against a page with a content-security-policy (csp) such as
```
<meta http-equiv=""Content-Security-Policy"" content=""default-src 'self';"">
```

The tests appear to run fine, and the html page loads correctly with all the correct styling. However, you do see csp violations if you have the console open, and if you try to hover/pin a DOM snapshot from the cypress GUI test panel, those snapshots fail to load styles due to a csp violation ""trying to apply inline style"" for `cypress_runner.js`. See repro https://github.com/darrinmn9/cypress-example-recipes/pull/1 for screenshots of issue.


### Desired behavior

From my understanding of reading related csp issues, I believe cypress strips the csp meta tag before running tests since currently there is no support for running them with csp enabled. but I do still see this csp `<meta>` tag inside the `iframe` of my mounted html page in the cypress GUI. (correct me if im wrong here)

The desired behavior is that pinned DOM screenshots would work and render styles correctly, just like the main page in the test GUI does. Ideally you shouldnt see any csp errors in the console output.

### Test code to reproduce

https://github.com/darrinmn9/cypress-example-recipes/pull/1

### Cypress Version

9.6.0

### Other

_No response_",bug
1227422293,Cypress 9.6.0- Unable to login to applications via Github using cy.origin,"### Current behavior

I am trying to use cy.origin to login to CircleCi(https://circleci.com/vcs-authorize/). Also, have 2Factor disabled on my GitHub Id. **My login is successful and authorized via GitHub but after then it is failing to redirect me to the CircleCi dashboard**(https://app.circleci.com/).

A similar issue is happening on Netlify. I am able to login to github from cy.origin but then it is not redirecting me to the netlify home page(https://app.netlify.com/).

I am trying to replicate what is mentioned in the cypress blog. It is mentioned that cy.origin can be used for third part login such as Auth0 and Github. I need your investigation.

https://cypress.io/blog/2022/04/25/cypress-9-6-0-easily-test-multi-domain-workflows-with-cy-origin/
<img width=""1792"" alt=""Screenshot 2022-05-05 at 6 12 14 PM"" src=""https://user-images.githubusercontent.com/5313625/167069206-1adde94d-9b30-4ca9-8d86-bb4266eb2fa2.png"">

<img width=""1792"" alt=""Screenshot 2022-05-05 at 6 18 33 PM"" src=""https://user-images.githubusercontent.com/5313625/167069236-f063569f-6502-47e2-b428-d436d7f885a5.png"">


### Desired behavior

After successful login from Github, user should be redirected to the application under test. 


### Test code to reproduce

```javascript
describe(""Test visiting multiple domains in single test"", () => 

  it(""should login to circle ci with github"", () => {
    //visit circleci login page
    cy.visit(""https://circleci.com/vcs-authorize/"");

    //click on sign in link
    cy.contains(""Log In with GitHub"").click({ force: true });

    //click on 'login with Github' button
    cy.origin(""https://github.com"", () => {
      cy.get(""#login_field"").type(""************"");
      cy.get(""#password"").type(""********"");
      cy.get(""input"").contains(""Sign in"").click();
    });

    // should load circleci app with logged in user
    cy.url().should(""contain"", ""https://app.circleci.com/"");
  });

  it(""should login to netlify with github"", () => {
    //visit netlify
    cy.visit(""https://www.netlify.com/"");
    
    // click on menu option
    cy.get("".icon-hamburger"").click({ force: true });

    //click on login 
    cy.contains(""Log in"").click({ force: true });
   
    //click on 'login with Github' button
    cy.contains(""GitHub"").click({ force: true });

    //enter login credentials for github
    cy.origin(""https://github.com"", () => {
      cy.get(""#login_field"").type(""************"");
      cy.get(""#password"").type(""********"");
      cy.get(""input"").contains(""Sign in"").click();
      cy.wait(10000);
    });

    // should load netlify app with logged in user
    cy.url().should(""contain"", ""https://app.netlify.com/"");
  });
});

```

### Cypress Version

9.6.0

### Other

_No response_",bug
1227269529,Response body sometimes not displayed in console props for xhr request,"### Current behavior

The response body is not always displayed in the console props for xhr requests. There appears to be a race condition between the xhr request finishing and the proxy sending the `response:received` event.

Proxy sends the `response:received` event:
https://github.com/cypress-io/cypress/blob/aa6f3b8039495ac37ced4ac581129a020ba66fa4/packages/proxy/lib/http/request-middleware.ts#L51-L57
Call made to update the console props after receiving the event:
https://github.com/cypress-io/cypress/blob/aa6f3b8039495ac37ced4ac581129a020ba66fa4/packages/driver/src/cypress/proxy-logging.ts#L336
Console props are updated with the xhr values. However, if the xhr isn't fully complete (i.e. readystate === DONE), then these values are not valid.
https://github.com/cypress-io/cypress/blob/aa6f3b8039495ac37ced4ac581129a020ba66fa4/packages/driver/src/cypress/proxy-logging.ts#L226-L231

This is causing flake in the following test:
<img width=""811"" alt=""Screen Shot 2022-05-05 at 4 50 41 PM"" src=""https://user-images.githubusercontent.com/2002044/167038039-1b4b9cb2-fce7-412a-85d5-fa93715660fa.png"">

### Correct console props:
<img width=""1655"" alt=""Screen Shot 2022-05-05 at 4 22 27 PM"" src=""https://user-images.githubusercontent.com/2002044/167034875-b0735a6b-1ace-4141-9e5c-fe194585091d.png"">

### Incorrect console props:
<img width=""1655"" alt=""Screen Shot 2022-05-05 at 4 21 02 PM"" src=""https://user-images.githubusercontent.com/2002044/167034783-34ec1824-8437-4047-a0b0-d48808fc4299.png"">

### Desired behavior

Console props always contains the xhr response body.

### Test code to reproduce

Run the following test multiple times until it fails:

https://github.com/cypress-io/cypress/blob/aa6f3b8039495ac37ced4ac581129a020ba66fa4/packages/driver/cypress/integration/cypress/proxy-logging_spec.ts#L153

### Cypress Version

develop

### Other

_No response_",bug
